room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
4040574,283305,Entire home/apt,Arroios,6,5.0,3,1.0,87.0
4040644,19593269,Entire home/apt,São Vicente,4,5.0,4,1.0,98.0
4046005,18744173,Entire home/apt,São Vicente,104,4.5,3,1.0,93.0
4047255,18744173,Entire home/apt,São Vicente,92,4.5,3,1.0,80.0
4050508,21003461,Entire home/apt,Misericórdia,7,4.5,2,1.0,69.0
4050866,862470,Private room,Santa Maria Maior,33,4.5,2,1.0,33.0
4051289,18744173,Entire home/apt,São Vicente,79,4.5,3,1.0,80.0
4052534,21014998,Private room,Avenidas Novas,56,4.5,2,1.0,35.0
4053340,21019651,Entire home/apt,Santa Maria Maior,77,5.0,4,1.0,54.0
4059619,19972168,Entire home/apt,Penha de França,57,5.0,4,1.0,62.0
4063565,18744173,Entire home/apt,São Vicente,78,4.5,3,1.0,80.0
4064394,21079968,Entire home/apt,Santa Maria Maior,91,5.0,6,3.0,93.0
4065329,3573543,Entire home/apt,São Domingos de Benfica,2,0.0,4,2.0,69.0
4066128,700998,Entire home/apt,São Vicente,3,4.5,2,1.0,58.0
4066198,21087497,Entire home/apt,Avenidas Novas,46,4.5,4,1.0,68.0
4071530,21116224,Entire home/apt,Misericórdia,174,5.0,2,1.0,58.0
4071697,21116224,Entire home/apt,Misericórdia,170,5.0,2,1.0,69.0
4073401,1756107,Entire home/apt,Santa Maria Maior,2,0.0,4,1.0,78.0
4073823,1756107,Entire home/apt,Santa Maria Maior,124,4.5,6,3.0,114.0
4074496,21131643,Entire home/apt,Santa Maria Maior,88,4.5,5,2.0,87.0
4079712,2781047,Entire home/apt,Santo António,79,4.5,6,3.0,67.0
4081912,5588401,Entire home/apt,Santa Maria Maior,190,5.0,4,1.0,48.0
4084463,2476022,Private room,Penha de França,1,0.0,1,1.0,29.0
4090386,21214898,Entire home/apt,Arroios,36,4.5,9,4.0,98.0
4101878,21277737,Entire home/apt,Belém,0,0.0,4,2.0,230.0
4102633,21281749,Entire home/apt,Parque das Nações,29,4.5,8,4.0,329.0
4103356,763163,Entire home/apt,Arroios,65,4.5,2,1.0,57.0
4104199,5345408,Private room,Penha de França,86,4.5,1,1.0,18.0
4106526,21304882,Entire home/apt,São Vicente,16,4.5,5,2.0,57.0
4109628,21322076,Entire home/apt,Santo António,51,4.5,6,3.0,104.0
4110355,21324473,Private room,São Domingos de Benfica,1,0.0,2,1.0,35.0
4110416,1805273,Entire home/apt,Campolide,1,0.0,2,1.0,75.0
4111773,14236607,Entire home/apt,Santo António,124,5.0,4,2.0,95.0
4114778,3953109,Entire home/apt,Campo de Ourique,1,0.0,5,3.0,90.0
4115036,20345028,Entire home/apt,Misericórdia,15,5.0,3,1.0,127.0
4115038,3953109,Entire home/apt,Avenidas Novas,1,0.0,6,3.0,90.0
4118153,21365104,Entire home/apt,Santa Maria Maior,106,4.5,2,1.0,46.0
4123340,21390694,Entire home/apt,Arroios,20,5.0,4,1.0,93.0
4124648,2673699,Entire home/apt,Misericórdia,2,0.0,6,2.0,93.0
4126369,21404835,Entire home/apt,Misericórdia,124,4.5,4,1.0,58.0
4132059,20604318,Entire home/apt,Misericórdia,273,5.0,6,3.0,48.0
4132379,21438269,Entire home/apt,Santa Maria Maior,139,4.5,6,2.0,103.0
4133820,6638070,Entire home/apt,Santa Maria Maior,109,5.0,6,2.0,68.0
4140590,2463614,Entire home/apt,Santa Maria Maior,31,4.0,6,3.0,64.0
4144251,14847119,Entire home/apt,Misericórdia,128,4.5,4,1.0,58.0
4144605,4861007,Entire home/apt,Misericórdia,24,4.5,4,0.0,91.0
4147499,4972896,Entire home/apt,Santa Maria Maior,39,4.5,6,3.0,96.0
4149603,184400,Entire home/apt,Estrela,0,0.0,11,5.0,288.0
4153620,16439386,Private room,Santo António,13,5.0,2,1.0,29.0
4154522,21557146,Entire home/apt,Alcântara,139,5.0,2,0.0,35.0
4154911,6853192,Entire home/apt,Santa Maria Maior,26,4.5,6,3.0,75.0
4163993,7516556,Entire home/apt,Estrela,24,5.0,7,3.0,93.0
4164083,16824188,Entire home/apt,Santa Maria Maior,99,4.5,3,1.0,45.0
4164277,16558591,Entire home/apt,Santa Maria Maior,3,4.0,5,2.0,216.0
4169752,3953109,Entire home/apt,Arroios,2,0.0,4,0.0,55.0
4172684,18063509,Entire home/apt,Olivais,66,4.5,6,2.0,64.0
4177631,21675656,Private room,Alvalade,14,4.5,2,1.0,40.0
4179582,12539741,Entire home/apt,Marvila,64,4.5,8,4.0,80.0
4179879,21685265,Private room,Arroios,59,5.0,1,1.0,31.0
4182572,4378227,Entire home/apt,Santa Maria Maior,8,3.5,3,1.0,21.0
4182671,3716977,Entire home/apt,Santa Maria Maior,198,5.0,4,1.0,46.0
4184996,21712933,Private room,Misericórdia,108,4.5,2,1.0,40.0
4185303,21714387,Entire home/apt,Misericórdia,16,4.5,5,2.0,75.0
4186431,21719597,Entire home/apt,Misericórdia,109,5.0,7,2.0,115.0
4193126,21754954,Entire home/apt,Santa Maria Maior,96,4.5,6,2.0,75.0
4195231,21763933,Private room,Misericórdia,12,5.0,1,1.0,29.0
4196510,3539350,Entire home/apt,Misericórdia,34,4.5,8,3.0,104.0
4200644,3400426,Entire home/apt,Arroios,41,4.0,6,3.0,40.0
4203561,21808331,Entire home/apt,Santa Maria Maior,60,4.5,4,1.0,48.0
4206555,21057284,Private room,Olivais,14,4.5,3,1.0,46.0
4210689,21173559,Entire home/apt,Santa Maria Maior,75,5.0,2,0.0,52.0
4210880,21851353,Entire home/apt,Arroios,131,5.0,4,2.0,64.0
4211257,21852101,Entire home/apt,Arroios,25,5.0,4,1.0,69.0
4216147,17545372,Entire home/apt,Santa Maria Maior,55,5.0,2,1.0,79.0
4216451,4122355,Private room,Misericórdia,91,5.0,2,1.0,26.0
4222124,6855751,Entire home/apt,Alvalade,17,4.5,6,3.0,105.0
4223896,8116715,Entire home/apt,Estrela,12,4.5,6,3.0,58.0
4232535,1273563,Private room,São Vicente,45,4.5,2,1.0,38.0
4234790,21973296,Private room,Penha de França,7,4.5,2,1.0,40.0
4234824,19189417,Entire home/apt,Misericórdia,37,4.5,4,2.0,40.0
4235751,7440258,Entire home/apt,Estrela,3,4.5,3,0.0,64.0
4237188,6474940,Entire home/apt,Santa Maria Maior,74,4.5,2,0.0,44.0
4238678,2372087,Entire home/apt,São Vicente,7,4.5,16,6.0,346.0
4240089,22002346,Entire home/apt,Parque das Nações,3,4.5,4,1.0,114.0
4246327,22036235,Entire home/apt,Estrela,18,4.5,4,1.0,57.0
4246471,22036888,Entire home/apt,Santa Maria Maior,125,4.5,3,1.0,46.0
4246921,4131137,Private room,Alvalade,2,0.0,2,1.0,29.0
4249184,11681630,Entire home/apt,Santa Maria Maior,54,4.5,6,2.0,78.0
4249670,4827358,Private room,Campo de Ourique,1,0.0,2,1.0,23.0
4253331,22073221,Private room,São Vicente,112,5.0,2,1.0,52.0
4253783,2681397,Entire home/apt,Misericórdia,88,4.5,15,4.0,133.0
4254388,22078192,Entire home/apt,Penha de França,1,0.0,4,2.0,97.0
4254981,4827358,Private room,Campo de Ourique,2,0.0,3,1.0,31.0
4255127,4827358,Private room,Campo de Ourique,5,4.0,2,1.0,23.0
4258608,6787401,Entire home/apt,Arroios,21,3.5,2,0.0,44.0
4267609,21843829,Entire home/apt,Santo António,36,4.5,2,1.0,65.0
4272117,3478817,Entire home/apt,Santa Maria Maior,89,5.0,4,1.0,69.0
4273672,6496167,Entire home/apt,Santa Maria Maior,99,5.0,6,2.0,115.0
4274491,22191955,Entire home/apt,São Vicente,106,5.0,8,3.0,69.0
4275331,22196050,Entire home/apt,Avenidas Novas,2,0.0,4,2.0,64.0
4276547,9774669,Entire home/apt,Santa Maria Maior,79,5.0,3,1.0,64.0
4276884,8911887,Entire home/apt,Santa Maria Maior,21,4.0,4,1.0,75.0
4277716,22207640,Entire home/apt,Arroios,91,4.5,4,1.0,49.0
4280989,22226367,Entire home/apt,São Vicente,26,4.5,5,2.0,80.0
4281410,22227914,Private room,Arroios,92,4.5,2,1.0,19.0
4281837,3257143,Entire home/apt,Estrela,47,4.5,3,2.0,74.0
4284555,507925,Entire home/apt,Estrela,3,3.5,6,2.0,66.0
4291717,22280496,Private room,Misericórdia,47,4.5,2,1.0,40.0
4292024,17124100,Private room,Alvalade,112,4.5,2,1.0,23.0
4294337,13219688,Entire home/apt,Misericórdia,125,4.5,10,3.0,80.0
4296080,22302305,Entire home/apt,São Vicente,4,4.5,2,0.0,58.0
4299558,11707167,Entire home/apt,Santa Maria Maior,5,4.0,6,3.0,138.0
4302085,7146174,Entire home/apt,Avenidas Novas,17,5.0,6,2.0,148.0
4302872,382000,Private room,Campo de Ourique,47,5.0,1,1.0,18.0
4310215,22195694,Private room,Estrela,21,4.0,2,1.0,90.0
4315055,546839,Entire home/apt,Arroios,72,4.5,6,2.0,65.0
4315834,22405404,Entire home/apt,Misericórdia,80,5.0,8,4.0,105.0
4321173,4529798,Entire home/apt,Misericórdia,4,4.5,5,2.0,49.0
4321673,218778,Entire home/apt,Misericórdia,3,4.0,4,1.0,127.0
4323099,13750296,Entire home/apt,Misericórdia,96,4.5,6,2.0,93.0
4323384,9650721,Entire home/apt,Santo António,15,4.5,3,0.0,66.0
4330987,22487181,Private room,Santa Maria Maior,4,5.0,1,1.0,29.0
4331114,22487751,Entire home/apt,São Vicente,23,4.5,2,1.0,69.0
4331745,1756107,Entire home/apt,Misericórdia,51,4.5,6,3.0,156.0
4331967,22485133,Entire home/apt,Penha de França,7,4.0,6,2.0,122.0
4337942,2463614,Entire home/apt,Santa Maria Maior,60,4.0,4,2.0,64.0
4339742,16856992,Entire home/apt,Misericórdia,19,4.5,6,2.0,103.0
4340166,1992514,Entire home/apt,Misericórdia,6,5.0,3,1.0,104.0
4341497,20156456,Private room,Santo António,188,5.0,2,1.0,52.0
4345263,5981934,Entire home/apt,Santa Maria Maior,5,5.0,3,0.0,46.0
4346065,11997804,Entire home/apt,São Vicente,223,5.0,6,2.0,58.0
4347054,19905749,Entire home/apt,Santa Maria Maior,116,5.0,5,2.0,93.0
4347129,6853192,Private room,Santa Maria Maior,101,4.5,2,1.0,46.0
4357666,13401596,Entire home/apt,Santo António,0,0.0,4,2.0,80.0
4358435,20158877,Entire home/apt,São Vicente,73,4.5,3,1.0,46.0
4363081,5981934,Entire home/apt,Santa Maria Maior,16,4.5,4,0.0,46.0
4370921,22690099,Entire home/apt,Estrela,35,5.0,4,2.0,138.0
4376056,22682396,Private room,Estrela,20,5.0,1,1.0,30.0
4376808,22723850,Entire home/apt,Penha de França,24,4.5,5,2.0,58.0
4380891,22746826,Entire home/apt,Santa Maria Maior,1,0.0,6,2.0,114.0
4383121,13601788,Entire home/apt,Santo António,39,5.0,8,4.0,115.0
4383569,1756107,Entire home/apt,Arroios,25,4.5,6,3.0,94.0
4386901,5981934,Entire home/apt,Santa Maria Maior,8,5.0,2,0.0,46.0
4390493,22791783,Entire home/apt,Benfica,0,0.0,4,1.0,57.0
4391098,22795884,Entire home/apt,Santa Maria Maior,112,4.5,4,2.0,75.0
4393910,22809366,Entire home/apt,São Vicente,10,5.0,3,1.0,55.0
4398897,22836280,Entire home/apt,Santa Maria Maior,81,5.0,4,2.0,104.0
4400197,22196050,Entire home/apt,Avenidas Novas,2,0.0,4,2.0,59.0
4403140,22856342,Entire home/apt,Estrela,111,5.0,3,0.0,40.0
4403620,10807469,Entire home/apt,Arroios,72,4.5,2,1.0,40.0
4408339,22078192,Entire home/apt,São Vicente,3,3.0,4,1.0,83.0
4414616,22532037,Entire home/apt,Santo António,124,4.5,2,0.0,52.0
4417344,22532037,Entire home/apt,Santo António,84,4.5,2,1.0,52.0
4418164,22532037,Entire home/apt,Santo António,99,4.5,4,1.0,58.0
4420001,14336284,Private room,Arroios,3,5.0,3,1.0,29.0
4422964,15339444,Entire home/apt,Arroios,21,4.5,4,2.0,75.0
4424673,1101316,Entire home/apt,Areeiro,113,5.0,6,2.0,65.0
4431082,6252294,Private room,Arroios,88,4.5,2,1.0,29.0
4431128,1914264,Entire home/apt,Estrela,11,4.5,4,1.0,93.0
4434386,1312785,Entire home/apt,Misericórdia,73,5.0,4,2.0,144.0
4439037,11093680,Entire home/apt,Misericórdia,55,4.5,4,2.0,127.0
4444557,22746826,Entire home/apt,Santa Maria Maior,0,0.0,6,2.0,104.0
4444611,22746826,Entire home/apt,Santa Maria Maior,3,4.5,6,2.0,104.0
4445075,22746826,Entire home/apt,Santa Maria Maior,1,0.0,4,1.0,93.0
4447567,23081210,Entire home/apt,Misericórdia,14,4.5,4,1.0,80.0
4447596,14539928,Entire home/apt,Santa Maria Maior,67,4.5,5,2.0,58.0
4447883,13124432,Entire home/apt,Misericórdia,52,4.5,3,2.0,48.0
4448193,9106446,Entire home/apt,São Vicente,60,4.5,4,1.0,58.0
4451346,1695029,Entire home/apt,Santo António,97,5.0,3,1.0,52.0
4452612,682628,Entire home/apt,Olivais,1,0.0,11,5.0,213.0
4456022,23120300,Entire home/apt,Alvalade,32,5.0,6,3.0,75.0
4456138,23122940,Entire home/apt,Campo de Ourique,77,4.5,4,3.0,87.0
4460918,6317960,Entire home/apt,Arroios,75,,4,1.0,40.0
4461300,23148203,Entire home/apt,Santa Maria Maior,87,4.5,3,1.0,69.0
4462108,3250665,Entire home/apt,Misericórdia,42,4.5,7,3.0,66.0
4462559,23153235,Private room,Ajuda,18,5.0,1,1.0,29.0
4464812,6317960,Entire home/apt,Arroios,117,4.5,4,1.0,35.0
4466755,12869019,Entire home/apt,São Vicente,160,5.0,4,1.0,65.0
4469724,1253359,Private room,Campolide,28,5.0,1,1.0,35.0
4470281,2681397,Entire home/apt,Santo António,75,4.5,16,5.0,320.0
4473429,23210022,Entire home/apt,Misericórdia,93,4.5,8,4.0,93.0
4480774,15262500,Entire home/apt,Parque das Nações,44,4.5,4,1.0,54.0
4482005,1273563,Entire home/apt,São Vicente,20,4.5,4,2.0,109.0
4484133,23264872,Entire home/apt,São Vicente,37,5.0,14,6.0,322.0
4484226,23266121,Entire home/apt,Alcântara,83,4.5,6,2.0,68.0
4489093,3812695,Private room,Santa Maria Maior,62,5.0,2,1.0,40.0
4489653,659306,Entire home/apt,Santa Maria Maior,1,0.0,2,1.0,104.0
4490133,23293250,Entire home/apt,Santa Maria Maior,60,5.0,4,1.0,75.0
4492556,23303719,Private room,Penha de França,141,5.0,2,1.0,58.0
4493363,22207640,Entire home/apt,Penha de França,63,4.5,3,1.0,45.0
4496930,23325852,Entire home/apt,Carnide,0,0.0,4,1.0,288.0
4500397,10487625,Entire home/apt,Misericórdia,134,5.0,4,1.0,33.0
4500424,23153235,Private room,Ajuda,12,5.0,3,1.0,35.0
4500704,23153235,Private room,Ajuda,7,5.0,2,1.0,29.0
4507666,16271297,Entire home/apt,Santa Maria Maior,142,4.5,6,2.0,57.0
4508833,798869,Entire home/apt,Santo António,1,0.0,4,1.0,64.0
4509727,4283359,Private room,Alvalade,9,4.5,2,1.0,37.0
4511566,23392876,Entire home/apt,Arroios,2,0.0,6,3.0,104.0
4513859,23404920,Private room,Arroios,1,0.0,2,3.0,29.0
4516440,3953109,Entire home/apt,Misericórdia,2,0.0,4,2.0,77.0
4522696,23447410,Entire home/apt,Estrela,151,4.5,4,1.0,29.0
4523408,23450558,Entire home/apt,Santa Maria Maior,46,5.0,6,2.0,122.0
4523516,22578597,Entire home/apt,Avenidas Novas,0,0.0,4,1.0,48.0
4523673,23450558,Entire home/apt,Santa Maria Maior,31,4.5,5,3.0,103.0
4523851,23450558,Entire home/apt,Santa Maria Maior,54,5.0,2,1.0,122.0
4524031,23452413,Entire home/apt,Arroios,9,4.5,4,1.0,64.0
4527685,721565,Entire home/apt,Santa Maria Maior,61,5.0,5,3.0,87.0
4529870,727771,Entire home/apt,Santa Maria Maior,6,4.5,7,3.0,64.0
4531791,23496375,Entire home/apt,Santa Maria Maior,48,4.5,5,2.0,70.0
4531908,23497033,Entire home/apt,Olivais,9,4.5,6,3.0,69.0
4537914,3306131,Entire home/apt,Santo António,110,4.5,4,1.0,64.0
4539209,23536410,Entire home/apt,Estrela,69,4.5,6,2.0,52.0
4546478,251037,Entire home/apt,Misericórdia,0,0.0,6,3.0,138.0
4548410,22078192,Entire home/apt,Santa Maria Maior,14,5.0,4,1.0,229.0
4548591,23583078,Entire home/apt,Santa Maria Maior,69,4.5,2,1.0,49.0
4553773,19217119,Private room,Misericórdia,73,5.0,1,1.0,29.0
4564157,3953109,Entire home/apt,Arroios,7,4.0,6,3.0,96.0
4565201,23663767,Private room,Arroios,5,4.5,2,1.0,40.0
4566742,391315,Entire home/apt,Santa Maria Maior,12,4.0,6,3.0,109.0
4566918,14629738,Private room,Avenidas Novas,2,0.0,2,1.0,23.0
4570198,604770,Entire home/apt,Marvila,21,4.5,3,2.0,58.0
4572128,1496930,Entire home/apt,Santa Maria Maior,67,4.5,4,2.0,93.0
4575453,23717285,Entire home/apt,Santa Maria Maior,142,5.0,4,1.0,75.0
4579320,4899687,Entire home/apt,Misericórdia,73,5.0,4,2.0,107.0
4579918,3953109,Entire home/apt,Santa Maria Maior,1,0.0,6,2.0,77.0
4591728,15625058,Entire home/apt,Parque das Nações,28,5.0,4,1.0,80.0
4593715,1423845,Entire home/apt,Misericórdia,54,4.5,6,3.0,133.0
4596522,23352251,Entire home/apt,Estrela,25,4.5,2,1.0,57.0
4600228,11707167,Entire home/apt,Santa Maria Maior,7,4.5,6,3.0,253.0
4602252,9185898,Entire home/apt,Santa Maria Maior,21,4.5,4,1.0,40.0
4602509,688914,Entire home/apt,Santa Maria Maior,14,4.5,6,2.0,132.0
4603837,23068977,Entire home/apt,Estrela,46,4.5,4,2.0,87.0
4604220,7775354,Entire home/apt,Santo António,5,5.0,2,1.0,138.0
4606055,6167618,Entire home/apt,Santa Maria Maior,90,4.5,6,2.0,162.0
4609388,23883751,Entire home/apt,Alcântara,29,4.5,4,1.0,40.0
4610714,1848304,Entire home/apt,Misericórdia,127,4.5,3,2.0,38.0
4612353,22078192,Entire home/apt,São Vicente,3,4.0,4,2.0,108.0
4612503,22078192,Entire home/apt,Santa Maria Maior,12,5.0,3,1.0,113.0
4612631,22078192,Entire home/apt,Santa Maria Maior,2,0.0,6,2.0,253.0
4612812,22078192,Entire home/apt,Penha de França,15,5.0,8,3.0,115.0
4621620,7373929,Entire home/apt,Arroios,16,4.5,6,2.0,115.0
4628687,3539350,Entire home/apt,Misericórdia,56,4.5,4,1.0,58.0
4631529,1179218,Entire home/apt,Santa Maria Maior,23,4.5,4,1.0,93.0
4631891,22066144,Shared room,Marvila,50,4.5,2,1.0,20.0
4632039,5471155,Entire home/apt,Santa Maria Maior,19,4.5,6,3.0,69.0
4632070,9058513,Entire home/apt,Santa Maria Maior,51,4.5,6,3.0,93.0
4634420,3168004,Entire home/apt,Belém,13,4.5,3,2.0,46.0
4637112,989214,Private room,Santa Maria Maior,16,4.5,2,1.0,75.0
4637334,5894536,Entire home/apt,São Vicente,18,4.5,6,2.0,61.0
4637542,989214,Private room,Santa Maria Maior,6,3.5,2,1.0,75.0
4637712,24012629,Private room,Avenidas Novas,102,5.0,2,1.0,35.0
4638451,989214,Private room,Santa Maria Maior,16,4.0,2,1.0,40.0
4638510,989214,Shared room,Santa Maria Maior,27,4.5,6,1.0,23.0
4642205,19036644,Entire home/apt,Santa Maria Maior,130,5.0,2,1.0,69.0
4643022,11470182,Private room,Estrela,233,4.5,2,1.0,32.0
4646702,8810620,Entire home/apt,Estrela,43,4.5,4,1.0,35.0
4646989,24058031,Private room,Arroios,23,4.5,2,1.0,50.0
4647834,4367443,Private room,Estrela,70,4.5,2,1.0,11.0
4650014,19455234,Entire home/apt,Misericórdia,17,4.5,3,1.0,46.0
4652586,2001523,Entire home/apt,Santa Maria Maior,49,4.5,7,2.0,260.0
4656346,5818978,Entire home/apt,Santo António,36,5.0,5,1.0,69.0
4656661,16521620,Entire home/apt,Campo de Ourique,11,4.5,5,2.0,93.0
4657027,11707167,Entire home/apt,Arroios,10,4.0,2,1.0,58.0
4657097,23496122,Private room,Misericórdia,101,4.5,2,1.0,28.0
4657757,8407039,Entire home/apt,Misericórdia,136,5.0,5,2.0,69.0
4658681,23496122,Private room,Misericórdia,99,4.5,2,1.0,28.0
4658685,9058513,Entire home/apt,Santa Maria Maior,106,4.5,4,2.0,79.0
4659420,1133152,Entire home/apt,Estrela,3,5.0,16,10.0,1130.0
4659900,1133152,Private room,Estrela,0,0.0,2,1.0,144.0
4660614,24116626,Entire home/apt,Misericórdia,88,4.5,3,1.0,46.0
4661740,24122117,Entire home/apt,Areeiro,0,0.0,4,1.0,58.0
4669520,5471155,Entire home/apt,Santa Maria Maior,1,0.0,4,1.0,46.0
4669600,22192546,Entire home/apt,Campolide,9,4.5,5,2.0,98.0
4670425,20449250,Entire home/apt,Misericórdia,97,4.5,6,2.0,80.0
4675860,24184413,Entire home/apt,Misericórdia,88,4.5,4,1.0,56.0
4676208,15807831,Entire home/apt,Santo António,38,4.5,2,1.0,69.0
4677702,2563358,Entire home/apt,Misericórdia,0,0.0,4,1.0,276.0
4683766,23600466,Entire home/apt,Misericórdia,45,5.0,2,1.0,87.0
4685249,24225052,Private room,Areeiro,9,5.0,2,1.0,33.0
4685821,24225052,Private room,Areeiro,6,4.5,2,1.0,33.0
4686135,24225052,Shared room,Areeiro,9,5.0,4,1.0,56.0
4690385,3108083,Private room,Santo António,18,3.5,2,1.0,18.0
4692903,8911887,Entire home/apt,Santa Maria Maior,7,4.5,4,2.0,80.0
4709303,8026998,Entire home/apt,Misericórdia,31,4.5,3,1.0,64.0
4712194,3953109,Entire home/apt,Santo António,2,0.0,4,1.0,55.0
4712651,6209374,Entire home/apt,Santa Maria Maior,121,5.0,7,3.0,109.0
4712920,24354251,Entire home/apt,Misericórdia,125,4.5,4,1.0,89.0
4714992,676330,Entire home/apt,Estrela,77,5.0,2,1.0,69.0
4717774,678222,Entire home/apt,Santa Maria Maior,155,4.5,2,0.0,40.0
4719290,24378984,Entire home/apt,São Vicente,75,5.0,8,3.0,109.0
4719410,24379441,Private room,Santa Maria Maior,57,4.5,2,1.0,52.0
4722181,7805449,Private room,São Vicente,89,4.0,2,1.0,18.0
4722477,21019651,Entire home/apt,Misericórdia,82,5.0,4,1.0,52.0
4722889,1133152,Private room,Estrela,1,0.0,4,1.0,208.0
4723527,17457001,Entire home/apt,Misericórdia,54,4.5,5,2.0,113.0
4723669,1133152,Private room,Estrela,0,0.0,2,1.0,109.0
4724680,1133152,Private room,Estrela,0,0.0,2,1.0,127.0
4724914,1496930,Entire home/apt,Santa Maria Maior,8,4.5,4,1.0,69.0
4727778,16271297,Entire home/apt,Santa Maria Maior,132,4.5,6,2.0,57.0
4728013,15723336,Private room,São Vicente,22,4.5,2,1.0,35.0
4728400,8693539,Entire home/apt,Santa Maria Maior,61,4.5,4,1.0,75.0
4729268,5450363,Private room,Alvalade,35,4.5,2,1.0,29.0
4731765,5274559,Entire home/apt,Misericórdia,38,4.5,4,2.0,69.0
4740196,24470768,Entire home/apt,Misericórdia,42,4.5,6,2.0,93.0
4741572,24476510,Entire home/apt,Santo António,69,4.5,4,2.0,69.0
4743089,2803281,Entire home/apt,Arroios,36,4.5,16,10.0,282.0
4743270,4972896,Entire home/apt,Santa Maria Maior,46,4.5,4,1.0,108.0
4743775,24485176,Entire home/apt,Ajuda,48,4.0,3,1.0,29.0
4744327,24487624,Entire home/apt,Arroios,124,4.5,3,1.0,26.0
4745630,24493655,Entire home/apt,Santa Maria Maior,7,5.0,4,1.0,115.0
4747812,3534441,Entire home/apt,Santo António,131,5.0,2,1.0,52.0
4749029,23293250,Entire home/apt,Santa Maria Maior,56,5.0,4,1.0,75.0
4750441,24039534,Entire home/apt,Estrela,11,4.5,2,1.0,93.0
4750593,24516189,Entire home/apt,Alvalade,3,5.0,3,2.0,80.0
4751694,6787401,Entire home/apt,Campo de Ourique,1,0.0,3,1.0,129.0
4757645,24446073,Entire home/apt,Penha de França,35,4.5,4,2.0,40.0
4775560,24627664,Entire home/apt,Santa Maria Maior,48,4.5,2,0.0,40.0
4775721,22856342,Entire home/apt,Estrela,16,5.0,4,1.0,40.0
4775908,6787401,Entire home/apt,Santa Maria Maior,7,3.5,2,0.0,39.0
4776051,22814243,Entire home/apt,Santa Maria Maior,44,4.5,3,1.0,49.0
4776251,10497993,Entire home/apt,Arroios,85,5.0,4,1.0,37.0
4779021,24645254,Entire home/apt,Arroios,2,0.0,3,2.0,57.0
4781518,24654595,Private room,Santa Maria Maior,2,0.0,2,1.0,80.0
4781589,24654595,Private room,Santa Maria Maior,1,0.0,2,1.0,103.0
4782829,24485176,Entire home/apt,Arroios,51,4.5,5,2.0,44.0
4785585,120786909,Entire home/apt,Misericórdia,11,5.0,4,1.0,64.0
4791628,24485176,Entire home/apt,Santa Maria Maior,64,4.5,3,1.0,38.0
4794855,24627664,Entire home/apt,Santa Maria Maior,33,4.5,2,1.0,35.0
4797320,24706653,Entire home/apt,Santo António,43,4.5,2,1.0,45.0
4797438,24706653,Entire home/apt,Santo António,21,4.5,2,1.0,45.0
4798576,24725508,Entire home/apt,Santa Maria Maior,63,5.0,6,3.0,104.0
4799179,11870605,Entire home/apt,Santa Maria Maior,119,5.0,4,1.0,75.0
4800030,4861007,Entire home/apt,Misericórdia,67,4.5,5,1.0,114.0
4800197,16379863,Entire home/apt,Misericórdia,106,5.0,4,1.0,104.0
4800276,14741013,Entire home/apt,Santa Maria Maior,120,4.5,4,2.0,87.0
4800715,1756107,Entire home/apt,Santa Maria Maior,27,4.0,3,1.0,55.0
4803159,24744749,Private room,Arroios,20,4.5,2,1.0,40.0
4805171,24754314,Entire home/apt,Parque das Nações,2,0.0,8,3.0,162.0
4805183,24754321,Entire home/apt,Santa Maria Maior,80,5.0,2,1.0,87.0
4805505,24755412,Entire home/apt,Santo António,21,4.5,6,3.0,135.0
