pct_alcohol,cloruros,acido_citrico,densidad,acidez_fija,dioxido_azufre_libre,PH,puntuacion,azucar_residual,sulfitos,dioxido_azufre_total,vino_blanco,vino_tinto,acidez_volatil
10.0,0.045,0.44,0.9924,7.3,21.0,3.15,7,1.4,0.46,98.0,1,0,0.2
9.0,0.046,0.26,0.9975,7.2,48.0,3.1,6,12.5,0.52,179.0,1,0,0.28
9.2,0.051,0.28,0.9969,7.5,26.0,3.12,6,9.6,0.53,157.0,1,0,0.35
9.2,0.048,0.27,0.9936,7.2,30.0,3.1,6,2.4,0.51,149.0,1,0,0.27
11.3,0.027000000000000003,0.39,0.991,6.0,20.0,3.38,7,3.2,0.39,125.0,1,0,0.36
12.5,0.027000000000000003,0.22,0.9893,5.1,18.0,3.51,7,1.6,0.38,89.0,1,0,0.33
10.8,0.026000000000000002,0.56,0.9906,5.0,24.0,3.48,7,1.5,0.39,115.0,1,0,0.17
10.1,0.04,0.35,0.9941,6.3,82.5,3.12,5,5.9,0.66,260.0,1,0,0.39
9.7,0.047,0.32,0.995,6.7,29.0,3.39,6,5.4,0.46,140.0,1,0,0.21
9.3,0.032,0.38,0.9983,7.0,60.0,3.18,7,14.9,0.61,181.0,1,0,0.3
9.3,0.032,0.38,0.9983,7.0,60.0,3.18,7,14.9,0.61,181.0,1,0,0.3
10.6,0.031,0.32,0.9916,6.5,13.0,3.1,5,1.1,0.46,66.0,1,0,0.36
10.2,0.031,0.15,0.9957,6.1,19.0,3.36,6,9.8,0.47,125.0,1,0,0.55
12.2,0.021,0.43,0.99,7.3,20.0,3.08,6,2.0,0.56,69.0,1,0,0.24
8.8,0.044000000000000004,0.51,0.9976,6.8,62.0,3.19,5,11.8,0.44,163.0,1,0,0.37
10.0,0.04,0.12,0.992,6.8,87.0,3.18,5,1.3,0.41,168.0,1,0,0.27
11.4,0.031,0.42,0.9917,8.2,30.0,3.09,5,1.8,0.39,93.0,1,0,0.28
11.4,0.037000000000000005,0.4,0.9917,6.3,35.0,3.46,6,1.5,0.5,107.0,1,0,0.2
9.4,0.048,0.27,0.9993,5.9,52.0,3.35,5,18.2,0.44,168.0,1,0,0.26
11.7,0.032,0.42,0.9908,6.4,32.0,3.3,6,2.9,0.41,83.0,1,0,0.19
11.4,0.037000000000000005,0.4,0.9917,6.3,35.0,3.46,6,1.5,0.5,107.0,1,0,0.2
8.8,0.044000000000000004,0.51,0.9976,6.8,62.0,3.19,5,11.8,0.44,163.0,1,0,0.37
9.2,0.069,0.07,0.9934,6.1,22.0,3.23,5,1.4,0.52,108.0,1,0,0.35
8.7,0.046,0.31,1.0,7.1,55.0,3.07,5,18.2,0.56,252.0,1,0,0.27
12.6,0.035,0.31,0.9918,6.8,33.0,3.24,6,6.3,0.66,170.0,1,0,0.22
10.0,0.04,0.12,0.992,6.8,87.0,3.18,5,1.3,0.41,168.0,1,0,0.27
12.8,0.031,0.34,0.9896,5.8,40.0,3.39,7,4.0,0.39,99.0,1,0,0.28
9.4,0.049,0.24,0.9932,6.9,13.0,3.17,5,1.2,0.51,125.0,1,0,0.49
10.3,0.044000000000000004,0.39,0.992,6.3,26.0,3.26,6,1.2,0.53,116.0,1,0,0.14
11.4,0.031,0.42,0.9917,8.2,30.0,3.09,5,1.8,0.39,93.0,1,0,0.28
9.0,0.038,0.39,0.9999,7.2,42.0,2.97,6,18.95,0.47,155.0,1,0,0.25
9.6,0.04,0.36,0.998,7.3,38.0,3.3,6,12.7,0.79,140.0,1,0,0.28
10.5,0.036000000000000004,0.39,0.9918,7.2,32.0,3.16,5,1.2,0.5,85.0,1,0,0.19
10.5,0.036000000000000004,0.39,0.9918,7.2,32.0,3.16,5,1.2,0.5,85.0,1,0,0.19
9.0,0.038,0.39,0.9999,7.2,42.0,2.97,6,18.95,0.47,155.0,1,0,0.25
9.6,0.04,0.36,0.998,7.3,38.0,3.3,6,12.7,0.79,140.0,1,0,0.28
9.8,0.040999999999999995,0.27,0.9927,7.4,27.0,3.19,6,1.2,0.33,99.0,1,0,0.21
9.0,0.047,0.22,0.9959,6.8,57.0,3.1,5,7.7,0.47,210.0,1,0,0.26
9.8,0.040999999999999995,0.27,0.9927,7.4,27.0,3.19,6,1.2,0.33,99.0,1,0,0.21
10.5,0.05,0.28,0.9929,7.4,33.0,3.31,6,1.6,0.56,137.0,1,0,0.31
12.7,0.03,0.31,0.9898,7.0,41.0,3.16,7,2.7,0.37,136.0,1,0,0.22
10.4,0.045,0.28,0.9954,7.0,37.0,3.25,6,8.7,0.54,222.0,1,0,0.21
10.4,0.045,0.28,0.9954,7.0,37.0,3.25,6,8.6,0.54,221.0,1,0,0.21
10.4,0.045,0.28,0.9954,7.0,37.0,3.25,6,8.6,0.54,221.0,1,0,0.21
10.5,0.047,0.38,0.9954,6.9,47.0,3.34,7,8.3,0.52,162.0,1,0,0.23
10.4,0.045,0.28,0.9954,7.0,37.0,3.25,6,8.7,0.54,222.0,1,0,0.21
10.4,0.045,0.28,0.9954,7.0,37.0,3.25,6,8.6,0.54,221.0,1,0,0.21
9.4,0.053,0.5,0.9974,6.8,48.0,3.09,5,13.3,0.45,194.0,1,0,0.29
9.1,0.051,0.27,0.9936,7.8,20.0,3.06,5,1.2,0.46,89.0,1,0,0.21
9.3,0.055999999999999994,0.47,0.9978,7.1,54.0,3.1,5,13.6,0.49,197.0,1,0,0.31
9.4,0.053,0.5,0.9974,6.8,48.0,3.09,5,13.3,0.45,194.0,1,0,0.29
9.8,0.048,0.1,0.9927,6.4,19.0,3.21,5,1.1,0.38,84.0,1,0,0.34
9.9,0.045,0.34,0.9934,7.4,73.5,3.18,7,2.3,0.61,214.0,1,0,0.155
9.2,0.10800000000000001,0.09,0.9938,7.2,16.0,3.07,4,1.5,0.57,151.0,1,0,0.55
12.1,0.027999999999999997,0.36,0.9922,7.0,31.0,3.35,8,7.1,0.47,104.0,1,0,0.23
12.2,0.027000000000000003,0.37,0.992,6.9,24.0,3.38,7,6.2,0.49,97.0,1,0,0.2
9.8,0.042,0.32,0.9935,6.1,23.0,3.27,5,2.5,0.6,218.5,1,0,0.28
12.4,0.035,0.32,0.9906,6.6,49.0,3.35,8,1.4,0.64,186.0,1,0,0.16
9.9,0.045,0.34,0.9934,7.4,73.5,3.18,7,2.3,0.61,214.0,1,0,0.155
9.2,0.06,0.04,0.9934,6.2,23.0,3.26,5,1.2,0.54,108.0,1,0,0.35
11.6,0.027999999999999997,0.37,0.9913,6.7,24.0,3.29,7,1.6,0.59,102.0,1,0,0.22
10.4,0.033,0.2,0.9938,6.1,25.0,3.3,6,6.6,0.69,137.0,1,0,0.38
12.9,0.026000000000000002,0.28,0.9898,6.0,54.0,3.43,8,2.2,0.65,126.0,1,0,0.25
9.3,0.048,0.44,0.9975,6.6,54.0,3.26,6,12.2,0.54,245.0,1,0,0.52
11.0,0.031,0.36,0.9975,6.9,40.0,3.2,6,20.8,0.33,139.0,1,0,0.24
11.5,0.038,0.32,0.9937,7.1,16.0,3.24,3,11.0,0.4,66.0,1,0,0.32
12.4,0.054000000000000006,0.27,0.9914,5.8,30.0,3.53,5,2.6,0.42,156.0,1,0,0.28
9.8,0.048,0.24,0.9982,6.5,24.0,3.44,6,14.0,0.53,113.0,1,0,0.41
9.8,0.048,0.24,0.9982,6.5,24.0,3.44,6,14.0,0.53,113.0,1,0,0.41
10.5,0.052000000000000005,0.29,0.9929,6.4,34.0,3.48,7,1.6,0.56,127.0,1,0,0.28
9.1,0.07,0.2,0.9971,7.2,21.0,3.03,5,9.9,0.54,174.0,1,0,0.6
10.1,0.038,0.25,0.9921,6.1,34.0,3.24,5,1.2,0.44,128.0,1,0,0.2
10.6,0.042,0.14,0.9931,5.9,27.0,3.46,7,2.7,0.51,160.0,1,0,0.46
10.5,0.046,0.27,0.9924,6.0,32.0,3.41,7,1.6,0.51,113.0,1,0,0.27
10.5,0.052000000000000005,0.29,0.9929,6.4,34.0,3.48,7,1.6,0.56,127.0,1,0,0.28
9.8,0.048,0.24,0.9982,6.4,24.0,3.44,6,14.0,0.53,113.0,1,0,0.41
12.9,0.022000000000000002,0.31,0.9892,6.3,11.0,3.3,7,1.5,0.4,82.0,1,0,0.23
9.5,0.055999999999999994,0.27,0.9956,7.1,26.0,2.95,5,8.6,0.52,111.0,1,0,0.21
9.8,0.053,0.32,0.9924,6.0,31.0,3.29,6,1.0,0.72,218.5,1,0,0.37
8.5,0.059000000000000004,0.35,0.9971,6.1,83.0,3.37,5,9.1,0.5,249.0,1,0,0.43
9.5,0.055999999999999994,0.27,0.9956,7.1,26.0,2.95,5,8.6,0.52,111.0,1,0,0.21
9.3,0.047,0.29,0.9982,7.0,40.0,3.22,5,15.2,0.45,171.0,1,0,0.25
9.5,0.047,0.19,0.9973,5.9,50.0,3.35,5,12.4,0.38,162.0,1,0,0.25
9.4,0.044000000000000004,0.21,0.9932,6.8,15.0,3.17,6,2.2,0.39,68.0,1,0,0.32
8.7,0.047,0.62,0.9976,7.2,66.0,3.16,5,11.0,0.5,178.0,1,0,0.39
8.9,0.081,0.58,0.9962,6.3,34.0,2.95,5,10.0,0.46,126.0,1,0,0.21
9.4,0.039,0.32,0.9956,7.0,54.0,3.22,6,9.0,0.43,141.0,1,0,0.14
9.4,0.044000000000000004,0.21,0.9932,6.8,15.0,3.17,6,2.2,0.39,68.0,1,0,0.32
8.7,0.047,0.62,0.9976,7.2,66.0,3.16,5,11.0,0.5,178.0,1,0,0.39
9.6,0.047,0.53,0.9992,7.2,59.0,3.09,5,18.15,0.52,182.0,1,0,0.29
9.3,0.039,0.7,0.9983,8.6,21.0,3.0,6,12.15,0.73,158.0,1,0,0.37
10.0,0.036000000000000004,0.34,0.9937,6.5,34.0,3.14,5,3.4,0.76,200.0,1,0,0.38
12.5,0.023,0.29,0.99,6.6,19.0,3.25,6,2.0,0.45,86.0,1,0,0.24
9.6,0.034,0.31,0.9944,7.0,34.0,3.36,7,4.8,0.48,132.0,1,0,0.17
9.4,0.03,0.22,0.9938,5.5,30.0,3.24,6,4.5,0.36,102.0,1,0,0.16
9.5,0.028999999999999998,0.51,0.9965,7.0,55.0,3.03,5,11.0,0.61,227.0,1,0,0.24
12.4,0.027999999999999997,0.36,0.9893,7.4,42.0,2.99,7,1.1,0.39,105.0,1,0,0.28
10.5,0.037000000000000005,0.28,0.9927,7.0,29.0,3.11,6,1.5,0.55,115.0,1,0,0.22
9.2,0.073,0.13,0.9940000000000001,7.1,21.0,2.97,6,1.7,0.58,165.0,1,0,0.55
10.4,0.040999999999999995,0.33,0.9928,6.3,67.0,3.32,6,1.7,0.56,164.0,1,0,0.22
9.2,0.043,0.34,0.9964,6.7,31.0,3.22,5,8.9,0.6,172.0,1,0,0.47
10.6,0.047,0.41,0.9917,5.9,45.0,3.33,6,1.3,0.51,104.0,1,0,0.36
9.5,0.044000000000000004,0.24,0.9972,5.8,41.0,3.34,5,13.3,0.42,137.0,1,0,0.25
9.2,0.043,0.34,0.9964,6.7,31.0,3.22,5,8.9,0.6,172.0,1,0,0.47
9.6,0.34600000000000003,0.3,0.9954,6.2,79.0,3.29,5,6.6,0.58,200.0,1,0,0.37
9.7,0.027999999999999997,0.38,0.993,6.2,36.0,3.47,6,1.5,0.54,117.0,1,0,0.18
9.7,0.025,0.37,0.9928,6.0,43.0,3.46,6,1.5,0.51,117.0,1,0,0.16
10.7,0.035,0.28,0.9916,6.6,32.0,3.1,6,1.3,0.42,90.0,1,0,0.34
10.5,0.045,0.29,0.9936,7.4,53.0,3.34,6,1.6,0.68,180.0,1,0,0.29
8.9,0.047,0.31,0.9962,7.4,52.0,3.13,6,7.6,0.45,177.0,1,0,0.26
12.1,0.035,0.36,0.9899,7.0,8.0,3.09,6,1.0,0.46,70.0,1,0,0.28
12.7,0.032,0.39,0.9898,7.1,12.0,3.25,7,1.6,0.4,65.0,1,0,0.23
9.9,0.039,0.26,0.996,7.8,42.0,3.18,6,8.9,0.46,182.0,1,0,0.19
11.4,0.022000000000000002,0.28,0.9907,6.3,28.0,3.2,6,1.8,0.64,158.0,1,0,0.19
10.7,0.04,0.38,0.9940000000000001,6.8,27.0,3.37,6,4.7,0.58,103.0,1,0,0.2
12.5,0.025,0.13,0.9913,5.7,28.0,3.33,6,7.0,0.48,173.0,1,0,0.44
8.6,0.040999999999999995,0.62,0.9976,7.2,70.0,3.08,4,10.8,0.49,189.0,1,0,0.4
12.5,0.026000000000000002,0.32,0.9904,6.8,43.0,3.29,6,1.6,0.54,147.0,1,0,0.23
10.0,0.04,0.34,0.992,5.7,13.0,3.27,5,1.0,0.66,174.0,1,0,0.335
8.6,0.040999999999999995,0.62,0.9976,7.2,70.0,3.08,4,10.8,0.49,189.0,1,0,0.4
9.5,0.045,0.54,0.9990000000000001,7.2,54.0,3.08,6,16.7,0.49,200.0,1,0,0.28
9.6,0.038,0.58,0.9975,6.8,51.0,3.12,6,14.2,0.48,164.0,1,0,0.19
9.9,0.038,0.3,0.9937,6.4,8.0,3.2,6,2.25,0.62,210.0,1,0,0.3
9.9,0.037000000000000005,0.29,0.9937,6.5,8.0,3.19,5,2.25,0.62,210.0,1,0,0.3
8.9,0.053,0.31,0.998,7.8,46.0,3.06,6,12.2,0.53,140.0,1,0,0.18
8.9,0.053,0.31,0.998,7.8,46.0,3.06,6,12.2,0.53,140.0,1,0,0.18
8.8,0.09,0.26,0.9944,7.3,7.0,3.01,5,3.3,0.52,135.0,1,0,0.51
10.0,0.048,0.27,0.9938,6.0,40.0,3.64,7,1.9,0.54,170.0,1,0,0.24
12.0,0.039,0.28,0.9907,5.9,55.0,3.44,6,3.5,0.44,152.0,1,0,0.62
10.0,0.048,0.27,0.9938,6.0,40.0,3.64,7,1.9,0.54,170.0,1,0,0.24
10.0,0.040999999999999995,0.12,0.9921,6.7,62.0,3.21,6,1.3,0.42,138.0,1,0,0.27
12.1,0.042,0.35,0.9908,7.8,8.0,3.11,6,1.8,0.41,167.0,1,0,0.34
11.0,0.04,0.36,0.9931,7.3,31.0,3.16,6,5.2,0.59,141.0,1,0,0.26
11.2,0.025,0.33,0.9915,7.4,27.0,3.21,6,1.4,0.33,55.0,1,0,0.36
10.3,0.036000000000000004,0.32,0.9952,7.8,34.0,3.17,7,9.0,0.39,115.0,1,0,0.28
10.4,0.051,0.26,0.9926,6.1,28.0,3.37,6,2.2,0.47,167.0,1,0,0.31
9.1,0.055,0.37,0.9934,6.8,47.0,3.08,5,1.6,0.45,154.0,1,0,0.18
10.4,0.045,0.42,0.992,7.4,49.0,3.0,6,1.7,0.6,154.0,1,0,0.15
10.8,0.05,0.28,0.9918,5.9,20.0,3.43,6,1.9,0.64,78.0,1,0,0.13
11.7,0.048,0.34,0.9942,7.2,7.0,3.19,5,12.6,0.4,41.0,1,0,0.34
9.8,0.039,0.26,0.9942,7.9,8.0,3.05,5,2.1,0.74,143.0,1,0,0.19
9.8,0.039,0.26,0.9942,7.9,8.0,3.05,5,2.1,0.74,143.0,1,0,0.19
11.4,0.038,0.4,0.9901,6.9,22.0,3.03,6,1.3,0.39,101.0,1,0,0.25
11.2,0.033,0.32,0.9898,5.8,22.0,3.03,6,1.7,0.38,96.0,1,0,0.36
11.4,0.038,0.37,0.9902,5.6,6.0,3.37,5,1.0,0.34,72.0,1,0,0.35
9.2,0.114,0.39,0.9934,5.9,24.0,3.09,6,3.3,0.45,140.0,1,0,0.32
12.5,0.04,0.46,0.9906,7.2,3.0,3.04,4,5.0,0.53,29.0,1,0,0.31
12.6,0.034,0.22,0.9898,6.1,32.0,3.36,6,1.8,0.44,116.0,1,0,0.28
12.2,0.031,0.02,0.9896,5.2,24.0,3.44,6,1.6,0.35,104.0,1,0,0.36
11.2,0.03,0.47,0.9922,5.6,19.0,3.56,6,4.5,0.45,112.0,1,0,0.19
9.7,0.048,0.35,0.9947,6.4,31.0,3.43,6,4.9,0.79,103.0,1,0,0.1
9.3,0.18600000000000003,0.48,0.9945,6.4,64.0,3.06,5,4.0,0.4,150.0,1,0,0.18
9.0,0.067,0.36,0.9976,7.4,53.0,3.01,6,13.2,0.48,178.0,1,0,0.25
9.0,0.067,0.36,0.9976,7.4,53.0,3.01,6,13.2,0.48,178.0,1,0,0.25
9.0,0.067,0.36,0.9976,7.4,53.0,3.01,6,13.2,0.48,178.0,1,0,0.25
9.1,0.047,0.51,0.9987,7.9,54.0,3.09,5,15.3,0.51,171.0,1,0,0.345
9.1,0.047,0.51,0.9987,7.9,54.0,3.09,5,15.3,0.51,171.0,1,0,0.345
9.0,0.067,0.36,0.9976,7.4,53.0,3.01,6,13.2,0.48,178.0,1,0,0.25
10.4,0.045,0.3,0.992,6.1,22.0,3.31,5,1.5,0.54,61.0,1,0,0.24
9.5,0.053,0.24,0.9955,6.8,41.0,3.37,6,4.55,0.67,211.0,1,0,0.25
11.4,0.04,0.31,0.9953,6.7,10.0,3.46,4,9.9,0.55,175.0,1,0,0.31
8.7,0.05,0.65,0.9976,7.2,76.0,3.16,5,10.4,0.42,192.0,1,0,0.46
9.9,0.045,0.35,0.992,5.5,14.0,3.34,6,1.1,0.68,167.0,1,0,0.35
9.9,0.036000000000000004,0.41,0.9952,6.7,29.0,3.22,6,8.7,0.62,148.0,1,0,0.24
9.0,0.047,0.17,0.9983,6.8,49.0,3.21,6,13.9,0.51,162.0,1,0,0.28
10.0,0.04,0.22,0.9933,6.4,41.0,3.49,6,1.4,0.58,149.0,1,0,0.16
9.7,0.039,0.24,0.9958,6.3,38.0,3.49,6,7.2,0.64,172.0,1,0,0.26
11.8,0.052000000000000005,0.42,0.9922,7.7,10.0,3.3,6,1.9,0.49,87.0,1,0,0.22
10.2,0.044000000000000004,0.31,0.9928,6.5,30.0,3.49,7,1.7,0.5,127.0,1,0,0.18
8.7,0.05,0.65,0.9976,7.2,76.0,3.16,5,10.4,0.42,192.0,1,0,0.46
9.6,0.05,0.51,0.9976,7.0,40.0,3.07,7,13.6,0.52,168.0,1,0,0.3
11.3,0.026000000000000002,0.34,0.9916,9.2,31.0,2.93,7,1.2,0.37,93.0,1,0,0.25
12.1,0.027999999999999997,0.34,0.9901,7.8,32.0,3.0,7,1.6,0.38,118.0,1,0,0.28
9.6,0.05,0.51,0.9976,7.0,40.0,3.07,7,13.6,0.52,168.0,1,0,0.3
12.1,0.027999999999999997,0.34,0.9901,7.8,32.0,3.0,7,1.6,0.38,118.0,1,0,0.28
11.3,0.026000000000000002,0.34,0.9916,9.2,31.0,2.93,7,1.2,0.37,93.0,1,0,0.25
9.4,0.046,0.71,0.9982,8.4,22.0,2.98,5,12.2,0.65,160.0,1,0,0.35
10.4,0.049,0.24,0.993,6.1,16.0,3.32,6,1.6,0.5,137.0,1,0,0.41
9.5,0.044000000000000004,0.24,0.9969,5.9,53.0,3.25,5,12.1,0.39,165.0,1,0,0.21
12.3,0.047,0.44,0.991,7.2,51.0,3.01,6,4.2,0.76,144.0,1,0,0.34
9.9,0.049,0.42,0.9953,6.7,31.0,3.12,7,9.1,0.74,150.0,1,0,0.21
10.1,0.057,0.1,0.9924,5.9,39.0,3.24,5,1.6,0.48,128.0,1,0,0.37
9.2,0.063,0.27,0.9969,7.7,39.0,3.09,6,8.8,0.63,184.0,1,0,0.34
10.4,0.046,0.22,0.9928,7.4,16.0,3.08,7,1.4,0.77,135.0,1,0,0.3
9.1,0.066,0.3,0.9945,6.8,38.0,3.2,5,4.2,0.42,165.0,1,0,0.51
10.0,0.059000000000000004,0.38,0.9967,7.8,28.0,3.12,6,10.3,0.47,99.0,1,0,0.22
11.5,0.051,0.34,0.9944,7.2,6.0,3.13,6,12.4,0.39,37.0,1,0,0.35
9.8,0.048,0.5,0.9928,6.0,59.0,3.08,5,2.2,0.61,153.0,1,0,0.26
9.8,0.05,0.51,0.9929,6.1,61.0,3.08,6,2.2,0.6,154.0,1,0,0.26
9.4,0.04,0.27,0.9948,6.5,44.0,3.19,6,5.2,0.69,179.0,1,0,0.28
8.7,0.051,0.66,0.9976,7.4,77.0,3.05,5,10.8,0.46,194.0,1,0,0.41
11.6,0.038,0.29,0.9912,6.5,26.0,3.32,7,2.7,0.41,107.0,1,0,0.28
8.8,0.047,0.54,0.9987,6.7,44.0,3.04,5,16.3,0.56,181.0,1,0,0.34
12.7,0.032,0.34,0.99,7.2,49.0,3.16,7,2.7,0.39,151.0,1,0,0.2
11.7,0.035,0.33,0.991,7.4,39.0,3.17,7,1.9,0.44,138.0,1,0,0.2
10.2,0.047,0.3,0.9933,8.2,47.0,3.13,6,1.8,0.5,185.0,1,0,0.22
10.2,0.047,0.29,0.9933,8.2,47.0,3.13,6,1.8,0.5,187.0,1,0,0.23
12.7,0.033,0.33,0.9899,7.1,48.0,3.15,7,2.8,0.38,153.0,1,0,0.22
11.6,0.038,0.29,0.9912,6.5,26.0,3.32,7,2.7,0.41,107.0,1,0,0.28
12.3,0.034,0.26,0.9912,6.0,42.0,3.38,7,6.0,0.38,134.0,1,0,0.38
8.7,0.051,0.66,0.9976,7.4,77.0,3.05,5,10.8,0.46,194.0,1,0,0.41
9.4,0.042,0.22,0.9940000000000001,5.7,25.0,3.35,5,4.2,0.39,111.0,1,0,0.18
10.1,0.055999999999999994,0.22,0.9947,7.3,44.0,3.13,6,6.4,0.35,168.0,1,0,0.3
9.7,0.042,0.22,0.9954,7.4,26.0,2.86,6,10.7,0.36,81.0,1,0,0.24
10.1,0.046,0.3,0.993,6.6,32.0,3.42,7,1.6,0.51,134.0,1,0,0.25
9.7,0.042,0.22,0.9954,7.4,26.0,2.86,6,10.7,0.36,81.0,1,0,0.24
8.9,0.049,0.3,0.9963,7.4,38.0,3.13,6,7.9,0.48,157.0,1,0,0.26
10.8,0.034,0.25,0.992,6.1,37.0,3.47,7,1.7,0.5,136.0,1,0,0.32
10.8,0.036000000000000004,0.27,0.9926,6.9,42.0,3.42,7,2.1,0.49,121.0,1,0,0.28
9.5,0.04,0.33,0.995,7.0,25.0,3.19,6,5.8,0.58,136.0,1,0,0.23
9.1,0.059000000000000004,0.5,0.9983,7.1,6.0,2.94,5,14.5,0.44,148.0,1,0,0.31
10.9,0.037000000000000005,0.37,0.992,7.3,48.0,3.32,6,1.2,0.49,119.0,1,0,0.2
9.4,0.043,0.33,0.9968,6.9,28.0,3.2,5,10.1,0.52,152.0,1,0,0.41
10.8,0.03,0.07,0.9905,6.4,10.0,2.97,5,1.1,0.28,131.0,1,0,0.45
10.8,0.03,0.06,0.9904,6.4,9.0,2.97,5,1.0,0.29,131.0,1,0,0.475
10.5,0.051,0.38,0.9926,6.3,7.0,3.45,7,0.9,0.5,140.0,1,0,0.27
9.4,0.043,0.33,0.9968,6.9,28.0,3.2,5,10.1,0.52,152.0,1,0,0.41
10.8,0.034,0.37,0.9928,7.0,26.0,3.17,6,4.9,0.44,127.0,1,0,0.29
10.5,0.036000000000000004,0.29,0.9949,5.9,31.0,3.35,8,11.4,0.48,115.0,1,0,0.27
11.5,0.036000000000000004,0.4,0.9909,6.9,14.0,3.08,7,1.4,0.68,55.0,1,0,0.19
9.4,0.18,0.35,0.9937,6.7,36.0,3.11,6,1.4,0.54,160.0,1,0,0.3
10.8,0.045,0.4,0.9914,7.2,31.0,2.88,6,1.4,0.38,106.0,1,0,0.24
10.8,0.03,0.07,0.9905,6.4,10.0,2.97,5,1.1,0.28,131.0,1,0,0.45
10.8,0.03,0.06,0.9904,6.4,9.0,2.97,5,1.0,0.29,131.0,1,0,0.475
9.8,0.052000000000000005,0.49,0.9924,6.3,34.0,2.99,6,1.5,0.61,134.0,1,0,0.26
9.8,0.052000000000000005,0.49,0.9924,6.3,34.0,2.99,6,1.5,0.61,134.0,1,0,0.26
9.6,0.049,0.29,0.9965,7.3,38.0,3.43,5,7.5,0.38,158.0,1,0,0.25
9.6,0.049,0.29,0.9965,7.3,38.0,3.43,5,7.5,0.38,158.0,1,0,0.25
9.5,0.044000000000000004,0.25,0.9993,6.1,48.0,3.34,5,17.75,0.48,161.0,1,0,0.28
10.7,0.061,0.35,0.9965,7.4,12.0,3.48,6,5.7,0.69,94.0,1,0,0.37
12.4,0.037000000000000005,0.28,0.9908,6.5,29.0,3.25,8,3.2,0.65,119.0,1,0,0.36
11.1,0.032,0.4,0.992,7.4,9.0,3.09,6,4.3,0.39,95.0,1,0,0.24
8.8,0.047,0.68,0.9978,7.5,37.0,2.99,5,11.0,0.38,133.0,1,0,0.23
8.7,0.045,0.68,0.9978,7.5,38.0,3.0,5,10.9,0.36,133.0,1,0,0.21
8.7,0.045,0.68,0.9978,7.5,38.0,3.0,5,10.9,0.36,133.0,1,0,0.21
8.8,0.047,0.68,0.9978,7.5,37.0,2.99,5,11.0,0.38,133.0,1,0,0.23
11.7,0.037000000000000005,0.33,0.9912,7.8,18.0,3.21,7,2.4,0.65,101.0,1,0,0.32
10.9,0.051,0.27,0.9928,7.8,52.0,3.23,6,1.9,0.5,195.0,1,0,0.26
10.8,0.051,0.27,0.9928,7.7,52.0,3.23,6,1.8,0.5,190.0,1,0,0.24
9.6,0.057,0.3,0.993,7.4,33.0,3.12,6,1.4,0.5,135.0,1,0,0.19
9.0,0.084,0.41,0.9993,6.5,59.0,3.18,5,16.8,0.58,222.0,1,0,0.46
9.0,0.083,0.43,0.9965,6.5,50.0,2.85,5,8.9,0.5,171.0,1,0,0.26
10.4,0.043,0.12,0.9937,5.3,22.0,3.36,6,6.6,0.6,141.0,1,0,0.32
11.4,0.045,0.34,0.9913,7.2,3.0,3.23,5,1.1,0.51,64.0,1,0,0.24
9.3,0.066,0.06,0.9934,6.0,27.0,3.26,5,1.4,0.55,128.0,1,0,0.36
11.0,0.039,0.29,0.9952,6.2,49.0,3.33,8,13.3,0.46,130.0,1,0,0.24
9.1,0.096,0.12,0.9983,7.6,22.0,3.32,4,10.4,0.45,177.0,1,0,0.56
9.4,0.048,0.24,0.9957,7.0,31.0,3.23,6,6.2,0.62,228.0,1,0,0.32
9.4,0.048,0.24,0.9957,7.0,31.0,3.23,6,6.2,0.62,228.0,1,0,0.32
10.5,0.036000000000000004,0.33,0.9916,5.8,23.0,3.18,6,1.2,0.6,99.0,1,0,0.31
8.8,0.05,0.42,0.9999,7.0,35.0,3.22,5,18.05,0.42,144.0,1,0,0.23
8.8,0.05,0.42,0.9999,7.0,35.0,3.22,5,18.05,0.42,144.0,1,0,0.23
10.7,0.04,0.33,0.9936,6.9,16.0,3.26,6,4.8,0.64,131.0,1,0,0.24
9.5,0.045,0.2,0.9972,6.0,45.0,3.33,5,12.6,0.42,187.0,1,0,0.29
10.9,0.033,0.28,0.9933,6.1,46.0,3.43,6,4.5,0.49,150.0,1,0,0.17
10.8,0.027000000000000003,0.25,0.9934,5.9,34.0,3.49,6,4.5,0.51,140.0,1,0,0.14
10.8,0.037000000000000005,0.28,0.9931,6.2,39.0,3.41,7,4.7,0.46,133.0,1,0,0.17
9.2,0.053,0.25,0.9976,7.4,25.0,3.1,5,11.9,0.62,148.0,1,0,0.28
10.3,0.046,0.14,0.9937,5.6,48.0,3.3,5,5.0,0.71,198.0,1,0,0.35
10.3,0.046,0.14,0.9937,5.8,49.0,3.3,5,5.8,0.71,197.0,1,0,0.335
11.0,0.047,0.29,0.991,5.6,33.0,3.34,7,1.2,0.5,127.0,1,0,0.235
9.0,0.054000000000000006,0.25,0.9979,6.1,34.0,3.25,4,12.9,0.43,189.0,1,0,0.28
10.4,0.046,0.33,0.9971,6.3,68.0,3.36,6,13.9,0.5,179.0,1,0,0.21
9.5,0.05,0.28,0.9969,6.4,34.0,3.31,5,11.5,0.45,163.0,1,0,0.24
9.5,0.051,0.29,0.9968,6.4,32.0,3.31,5,11.4,0.45,166.0,1,0,0.24
9.0,0.057999999999999996,0.25,0.9961,6.3,44.0,3.24,5,7.8,0.41,166.0,1,0,0.26
